dispatch_id,donor_id,request_id,dispatched_at,target,is_exact_blood_match,is_blood_compatible,is_universal_donor,donor_is_verified,donor_is_eligible,donor_is_available,donor_response_rate,donor_history_count,donor_positive_responses,days_since_last_donation,dispatch_hour,dispatch_day_of_week,is_weekend,is_night_dispatch,is_business_hours,requested_quantity,urgency_level,is_resource_blood
889557e6-5f4d-4cd0-b1aa-9809248ed0ab,93125440-01af-4643-ac94-7c4da12295ea,1a79543e-5f3a-4e82-94bb-3a6ad848fcfb,2025-02-24T17:19:00,1,0,0,0,1,1,1,0.8333,6,5,298.0,17,0,0,0,1,6.0,0,1
0c5dbf8c-22d1-4cb0-aa70-ebe79ebe5362,1ee3aa44-6749-4c32-9bfe-c3306275fe48,1a79543e-5f3a-4e82-94bb-3a6ad848fcfb,2025-02-24T17:23:00,1,0,0,0,1,1,1,0.8333,6,5,135.0,17,0,0,0,1,6.0,0,1
6b60fe14-745d-4e25-9c13-1dd501515130,950e5213-a1b0-4cdc-9127-044adb973cb5,1a79543e-5f3a-4e82-94bb-3a6ad848fcfb,2025-02-24T17:23:00,0,0,0,0,1,1,0,0.6667,3,2,365.0,17,0,0,0,1,6.0,0,1
4c55065f-e45d-480b-abbc-5f3f71ce3416,18663a26-c010-4e4e-8471-6194347da84d,1a79543e-5f3a-4e82-94bb-3a6ad848fcfb,2025-02-24T17:30:00,1,0,0,0,1,1,1,0.8571,7,6,365.0,17,0,0,0,1,6.0,0,1
24effcce-e8ff-4c8d-8885-81280445bda5,0bd74d79-c6ed-4e86-a612-e698b486ec29,ef23021c-2d58-4b76-a155-7026db2fb8c0,2025-02-24T23:03:00,1,0,1,0,1,1,1,1.0,3,3,456.0,23,0,0,1,0,3.0,3,1
487a9b4f-db92-4a0d-b87f-3ffbb25440da,12fc0202-67a8-417a-a936-b348c6432014,ef23021c-2d58-4b76-a155-7026db2fb8c0,2025-02-24T23:03:00,1,0,1,0,0,1,1,0.75,4,3,365.0,23,0,0,1,0,3.0,3,1
51023f92-538b-476e-a809-bb6f95b0ae1b,eca2c7b8-3bf7-4912-8e53-7666a464dbfc,ef23021c-2d58-4b76-a155-7026db2fb8c0,2025-02-24T23:06:00,1,0,1,0,1,1,1,1.0,1,1,198.0,23,0,0,1,0,3.0,3,1
7bfb4cbf-ab98-4378-a2e7-e910cd73bf95,6bb36c9a-793f-4f90-bf6f-df150cb1f85a,548fa2f4-aacf-418c-8b84-fc07f446884b,2025-02-24T23:47:00,0,0,0,0,1,0,1,1.0,2,2,133.0,23,0,0,1,0,1.0,3,0
f2f882ef-1670-4471-85dd-2779901f0a04,4408ab43-7f7a-4a44-b781-4dd2edca4a74,548fa2f4-aacf-418c-8b84-fc07f446884b,2025-02-24T23:50:00,1,1,1,0,1,1,1,1.0,1,1,142.0,23,0,0,1,0,1.0,3,0
f26f7a04-a700-4131-b3a9-d6e3c0edd0b8,1711dff0-5b73-4336-ae3e-5003955b231a,9a762cb5-f046-4a25-b373-462948d3cafe,2025-02-25T03:58:00,1,0,1,1,1,1,1,0.0,0,0,253.0,3,1,0,1,0,4.0,3,1
fd0c71f2-31a7-4f2d-ba55-fd60b58bfac8,0f830c26-3d4f-4cf5-81cf-08041535d161,9a762cb5-f046-4a25-b373-462948d3cafe,2025-02-25T03:59:00,1,0,0,0,1,0,1,0.8,5,4,150.0,3,1,0,1,0,4.0,3,1
a6a75bf7-83b5-4d21-8d92-f40122e85673,80faa51d-a2ac-468a-a4b0-b1c148fd10fe,9a762cb5-f046-4a25-b373-462948d3cafe,2025-02-25T04:01:00,1,0,0,0,1,1,1,0.4,5,2,157.0,4,1,0,1,0,4.0,3,1
ce79c3f6-f8a2-493c-bb28-e647336a5b4f,bbaea4a2-227b-4e8f-9f8b-61615adfff9f,9a762cb5-f046-4a25-b373-462948d3cafe,2025-02-25T04:01:00,1,1,1,0,1,1,1,1.0,3,3,128.0,4,1,0,1,0,4.0,3,1
3617000e-aa19-496a-8976-a92d6696706f,11e977ea-77b0-4be7-a600-4b4895750d3e,9a762cb5-f046-4a25-b373-462948d3cafe,2025-02-25T04:09:00,1,0,0,0,1,1,1,1.0,4,4,176.0,4,1,0,1,0,4.0,3,1
4df953d6-4c8e-4880-98a0-7a6948dd92b4,4ca593a6-6883-4ff4-b14b-a47593e71ecc,9a762cb5-f046-4a25-b373-462948d3cafe,2025-02-25T04:09:00,1,0,0,0,1,1,1,0.6,5,3,156.0,4,1,0,1,0,4.0,3,1
2a478e2a-1c1f-4b9e-ba56-20e8f3f4cc9f,979b5d05-d629-42eb-925c-ca3d093ceaca,cd7f08b8-de29-4d52-8a97-0ba86e5b6721,2025-02-25T06:06:00,1,1,1,0,1,1,1,0.8,5,4,245.0,6,1,0,0,0,3.0,3,0
80ef151b-87d2-40c3-a53d-fb8a46b96e6c,543b149c-d59c-49f5-bb4f-e6ac6bd72dd3,cd7f08b8-de29-4d52-8a97-0ba86e5b6721,2025-02-25T06:12:00,0,0,1,0,1,0,1,0.75,4,3,141.0,6,1,0,0,0,3.0,3,0
90d13bbc-2227-4bce-b124-5b18d65d6743,a92ac821-12c7-40b8-bbb8-e287da0564eb,c627861a-eb50-4bef-aaf4-1b09cd52287e,2025-02-25T08:51:00,0,0,0,0,1,1,1,0.75,4,3,365.0,8,1,0,0,0,2.0,2,0
bca6d975-9495-4cb1-a333-fd0020a00cc3,3a844307-c065-40ea-b773-262c476a0e2a,c627861a-eb50-4bef-aaf4-1b09cd52287e,2025-02-25T08:52:00,1,1,1,0,1,1,0,0.5,4,2,123.0,8,1,0,0,0,2.0,2,0
431d9522-ad9a-4044-92d4-84fc7de9d0f6,836f20e8-ac46-4599-a783-92f86ea182c4,c627861a-eb50-4bef-aaf4-1b09cd52287e,2025-02-25T08:53:00,1,1,1,0,1,1,1,1.0,2,2,275.0,8,1,0,0,0,2.0,2,0
d5412376-d1f9-4188-8272-f62f6d4ac16c,003d6f49-5fb1-4dd6-a54d-b1bc078eb57e,c627861a-eb50-4bef-aaf4-1b09cd52287e,2025-02-25T08:53:00,0,0,0,0,1,1,1,0.0,2,0,365.0,8,1,0,0,0,2.0,2,0
3da821d1-ee74-491d-b338-b2f7485229d0,0648f122-df82-42c1-b7a4-513681226246,c627861a-eb50-4bef-aaf4-1b09cd52287e,2025-02-25T08:56:00,1,1,1,0,1,1,1,0.0,2,0,103.0,8,1,0,0,0,2.0,2,0
ca25c0b9-3734-4077-8ad4-f2e53428b46a,89351c19-fb07-4021-8981-38f3a660e1f1,c627861a-eb50-4bef-aaf4-1b09cd52287e,2025-02-25T08:59:00,1,0,0,0,1,0,1,1.0,1,1,86.0,8,1,0,0,0,2.0,2,0
6e0064d7-0f98-4491-b71b-2f56de7a05ff,6bb36c9a-793f-4f90-bf6f-df150cb1f85a,c5683156-bda3-4773-a4d0-de0ab726a5cf,2025-02-25T10:12:00,1,0,0,0,1,0,1,0.6667,3,2,134.0,10,1,0,0,1,1.0,2,0
22836b06-a063-428b-97da-0590a6ea9005,6b1ba131-fea8-4018-9f7b-bb75d5846414,c5683156-bda3-4773-a4d0-de0ab726a5cf,2025-02-25T10:14:00,1,0,0,0,1,1,1,0.5,4,2,365.0,10,1,0,0,1,1.0,2,0
86697ec4-ff7b-4bed-bab0-e1a1b1b825e6,a8a1af91-93b6-4f04-8e14-d38aa8302607,c5683156-bda3-4773-a4d0-de0ab726a5cf,2025-02-25T10:15:00,1,1,1,0,1,1,1,0.5,2,1,138.0,10,1,0,0,1,1.0,2,0
e2f8dbee-24c4-4927-b99a-d27a9e41aa8f,238bf442-7dd1-4625-97b1-0fd3299287dc,c5683156-bda3-4773-a4d0-de0ab726a5cf,2025-02-25T10:16:00,1,0,1,0,1,1,1,0.6,5,3,248.0,10,1,0,0,1,1.0,2,0
942c57b4-83ea-442b-b201-38b8025a6afa,1711dff0-5b73-4336-ae3e-5003955b231a,c5683156-bda3-4773-a4d0-de0ab726a5cf,2025-02-25T10:25:00,1,0,1,1,1,1,1,1.0,1,1,253.0,10,1,0,0,1,1.0,2,0
f8836095-5905-4eed-8e6f-81bb1adfbc85,5e1e8005-4458-440a-9d56-64d0e7c3e96b,0e6858e1-8cee-4e61-a2d0-2009038041bd,2025-02-25T11:45:00,0,0,0,0,0,1,1,0.6667,6,4,178.0,11,1,0,0,1,4.0,1,0
52e29f7c-f86d-45f1-89e4-ce59ab642cd2,5d834b3d-0d58-4d16-bdc4-32869531ea10,0e6858e1-8cee-4e61-a2d0-2009038041bd,2025-02-25T11:48:00,1,0,0,0,1,1,1,1.0,2,2,101.0,11,1,0,0,1,4.0,1,0
0f6b795a-2009-42af-b62f-b29f0ce236b7,e116edc5-9b26-4e7c-88d9-765a7676524f,0e6858e1-8cee-4e61-a2d0-2009038041bd,2025-02-25T11:50:00,1,0,0,0,1,1,1,0.5,2,1,162.0,11,1,0,0,1,4.0,1,0
eea46e6e-ff26-4df7-88a2-5fa1fdbc742a,643a2cfd-c940-4060-89e8-05b38ecebd84,0e6858e1-8cee-4e61-a2d0-2009038041bd,2025-02-25T11:53:00,1,0,0,0,1,1,1,1.0,3,3,179.0,11,1,0,0,1,4.0,1,0
6b084851-ebc7-46e9-b6da-495fa75cc41d,03e883fa-634d-4ebc-8db3-ff97e5ec7eb2,0e6858e1-8cee-4e61-a2d0-2009038041bd,2025-02-25T11:54:00,0,0,0,0,0,1,0,1.0,1,1,218.0,11,1,0,0,1,4.0,1,0
53288e15-c59c-48d7-af0a-9efe800acc84,0f0a17e5-ee39-4b55-89bf-da47d9347eab,0e6858e1-8cee-4e61-a2d0-2009038041bd,2025-02-25T11:56:00,1,0,0,0,1,1,0,0.4,5,2,102.0,11,1,0,0,1,4.0,1,0
2605d852-ebe6-40f4-af78-0a38e245257e,03e883fa-634d-4ebc-8db3-ff97e5ec7eb2,9cb3de67-f10f-4333-8fd8-c061e90b1064,2025-02-25T18:50:00,0,0,0,0,0,1,0,0.5,2,1,218.0,18,1,0,0,0,2.0,2,1
8ef037a2-04dd-47fa-8cf8-9edafd311b0d,5b144804-32b7-4e82-9f3c-1b20f6f52721,9cb3de67-f10f-4333-8fd8-c061e90b1064,2025-02-25T18:53:00,1,1,1,0,1,1,1,1.0,5,5,94.0,18,1,0,0,0,2.0,2,1
0a94dd5b-5eb6-4db2-a86e-928f378a5252,258c585a-0983-4f1a-9632-3c358d253411,9cb3de67-f10f-4333-8fd8-c061e90b1064,2025-02-25T18:56:00,1,0,0,0,1,1,1,0.3333,3,1,609.0,18,1,0,0,0,2.0,2,1
14776903-56e7-4d5f-b3df-d687b03235ae,dd1ab9ef-a26d-487b-9f4e-071ae247a999,9cb3de67-f10f-4333-8fd8-c061e90b1064,2025-02-25T18:58:00,1,0,0,0,1,1,1,0.6667,3,2,294.0,18,1,0,0,0,2.0,2,1
235912aa-120a-4fad-900c-eea655c14346,3eeabab8-191e-4745-993a-32c183d79d3c,9cb3de67-f10f-4333-8fd8-c061e90b1064,2025-02-25T18:59:00,1,1,1,0,1,1,1,1.0,3,3,365.0,18,1,0,0,0,2.0,2,1
b80bf291-538f-4a92-870a-9a9f675403b8,6982ca50-e7c0-467d-8a70-8533e3077bd9,9cb3de67-f10f-4333-8fd8-c061e90b1064,2025-02-25T18:59:00,1,1,1,0,1,1,1,1.0,2,2,365.0,18,1,0,0,0,2.0,2,1
8eed0d47-f5a3-48a5-89c8-110d189fb81a,c5f535ca-0ce9-4d6a-9653-50c63468cb62,0d49950b-d870-448c-8fa8-09b900229d79,2025-02-26T00:01:00,1,1,1,0,1,1,0,0.6667,3,2,251.0,0,2,0,1,0,4.0,3,1
af791896-0943-4a26-8a24-75eafc4f8216,a0b1bd76-723b-4abd-bf35-77c31a4185e5,4d6c6be2-ed08-4dcf-868a-a02ede3a7c26,2025-02-26T00:04:00,1,0,1,0,1,0,0,0.0,1,0,142.0,0,2,0,1,0,2.0,2,1
34d55623-7e81-49d0-8e7f-717894e7bd52,d81e4f34-385a-4f91-a183-890ca677d88c,4d6c6be2-ed08-4dcf-868a-a02ede3a7c26,2025-02-26T00:06:00,1,1,1,0,1,1,1,1.0,2,2,117.0,0,2,0,1,0,2.0,2,1
ebf5a1bb-28d8-42df-98ba-91fcc70dff6f,67e602e6-39ad-4901-acb6-b01a84f70f34,0d49950b-d870-448c-8fa8-09b900229d79,2025-02-26T00:12:00,1,1,1,0,1,1,1,0.3333,3,1,88.0,0,2,0,1,0,4.0,3,1
313a3437-01bb-4240-b588-29b5745f6bd7,ad71dc4d-d139-444d-a8ee-c755441c0f54,0d49950b-d870-448c-8fa8-09b900229d79,2025-02-26T00:13:00,1,1,1,0,1,1,1,1.0,1,1,365.0,0,2,0,1,0,4.0,3,1
f0dcd074-e9b9-408c-800a-9cf519d26881,dbebf1a3-387d-417a-abcb-ebdd3d136562,0d49950b-d870-448c-8fa8-09b900229d79,2025-02-26T00:13:00,1,1,1,0,1,1,1,0.3333,3,1,179.0,0,2,0,1,0,4.0,3,1
d211d4a6-2db9-4858-b9c0-1852db2bb939,46c4620d-f466-43aa-86c4-b6bea05d529d,89cb65c0-554c-435e-9de7-28c77f44f219,2025-02-26T01:55:00,1,0,1,1,1,1,1,0.8,5,4,229.0,1,2,0,1,0,2.0,1,1
423debd0-ea15-4492-91fb-195ee6c75134,e00b0ffc-7f24-4a41-8150-e710ef1d3730,89cb65c0-554c-435e-9de7-28c77f44f219,2025-02-26T02:00:00,0,0,0,0,1,1,1,1.0,2,2,337.0,2,2,0,1,0,2.0,1,1
7fcc69ff-eb3d-4ffd-9eba-6cc10a3bda0a,e154750f-17df-43f5-8c04-401ee73830f6,68565d08-0f30-4b1e-a6cd-0619c5f4a1f7,2025-02-26T06:28:00,1,1,1,0,1,1,0,0.3333,3,1,121.0,6,2,0,0,0,2.0,1,1
c70a4f6b-9980-4f99-aace-98a46b1b470b,a5412686-ad1b-4800-b166-5b72f3faa02d,68565d08-0f30-4b1e-a6cd-0619c5f4a1f7,2025-02-26T06:28:00,1,1,1,0,1,1,1,1.0,4,4,101.0,6,2,0,0,0,2.0,1,1
859b2179-a04f-4b10-8103-85ecd2ccace1,64037712-470c-40c3-b34b-66128b93e18d,e9f5bc96-644c-4885-b036-70d52a00a4fd,2025-02-26T06:29:00,1,0,0,0,1,1,0,0.0,0,0,365.0,6,2,0,0,0,2.0,1,0
b75fc36a-ba4f-47f9-833f-7e6c4bed0f8a,a77bcc83-4a3d-492d-bcd8-592aba88fc9d,68565d08-0f30-4b1e-a6cd-0619c5f4a1f7,2025-02-26T06:29:00,1,1,1,0,1,0,1,0.5,4,2,99.0,6,2,0,0,0,2.0,1,1
1806a1b1-13d0-4a7b-94b2-c8eebdf0755b,cd532bc0-2367-446e-8e57-68c7cd6101f6,68565d08-0f30-4b1e-a6cd-0619c5f4a1f7,2025-02-26T06:30:00,0,0,1,0,1,1,1,0.8,5,4,293.0,6,2,0,0,0,2.0,1,1
a62c5b88-0ee1-4030-9f46-0c33c3fc3f87,992a9f5e-edc4-40f0-b76a-3f29c20d5618,e9f5bc96-644c-4885-b036-70d52a00a4fd,2025-02-26T06:30:00,0,0,0,0,1,1,1,0.4,5,2,90.0,6,2,0,0,0,2.0,1,0
fb7e5200-c4dd-45f9-b64a-d5f561588a80,1b1c6a4c-9521-43d0-af56-40e628a2cb1d,e9f5bc96-644c-4885-b036-70d52a00a4fd,2025-02-26T06:30:00,0,0,0,0,1,1,1,0.8,5,4,283.0,6,2,0,0,0,2.0,1,0
718acd1a-dd66-460f-b688-471a977b6bff,346ece9f-9eed-4c58-95d7-1c3e38d7cceb,68565d08-0f30-4b1e-a6cd-0619c5f4a1f7,2025-02-26T06:31:00,1,1,1,0,1,1,1,1.0,3,3,365.0,6,2,0,0,0,2.0,1,1
85d1a113-ce8a-4c8e-9436-7a6670e4940a,feca2cc5-9c28-40c7-8543-ca69b34076e3,e9f5bc96-644c-4885-b036-70d52a00a4fd,2025-02-26T06:35:00,0,0,0,0,1,0,1,1.0,4,4,365.0,6,2,0,0,0,2.0,1,0
fdd26f29-2f2f-442a-9bbc-d8add5d444b6,d6f6800e-5c63-432b-93d2-8d7c32142867,e9f5bc96-644c-4885-b036-70d52a00a4fd,2025-02-26T06:38:00,1,1,1,0,0,1,0,0.4286,7,3,365.0,6,2,0,0,0,2.0,1,0
892f8a94-11f6-44f0-a076-14d642e4b5c1,dc3945d5-6321-4ff3-a949-9cc365303d45,e9f5bc96-644c-4885-b036-70d52a00a4fd,2025-02-26T06:39:00,0,1,1,0,1,0,1,0.5714,7,4,122.0,6,2,0,0,0,2.0,1,0
17820e85-4173-4b11-8df7-a4bab932a9b5,d869910e-02c0-4d29-a1fd-9bdef530d653,a2080132-bbc3-40a5-b5b6-a0488f39a233,2025-02-26T08:46:00,1,0,1,0,1,0,1,0.8571,7,6,365.0,8,2,0,0,0,6.0,3,1
9b0819d1-ca9b-4b9a-92d2-d399f16eb634,003d6f49-5fb1-4dd6-a54d-b1bc078eb57e,a2080132-bbc3-40a5-b5b6-a0488f39a233,2025-02-26T08:47:00,1,1,1,0,1,1,1,0.0,3,0,365.0,8,2,0,0,0,6.0,3,1
a332aad8-5ede-41ba-a342-667c672e8ca6,b34b9ff4-c6a5-4e42-9619-75d5b29e68d4,a2080132-bbc3-40a5-b5b6-a0488f39a233,2025-02-26T08:49:00,1,0,1,0,1,1,0,1.0,3,3,243.0,8,2,0,0,0,6.0,3,1
5829f71c-26bc-4665-bc1d-96b77f3003b5,b16f7848-a2a4-4c2c-8a3b-0bf76ecdf857,8044f0e4-d62c-4a76-a023-a4fb90d05a8e,2025-02-26T08:54:00,1,0,1,0,0,1,1,1.0,4,4,365.0,8,2,0,0,0,3.0,1,1
84648e02-8e46-4460-b7d7-7cb4f1b8fe0c,0c006a63-150c-4896-a935-e4015ce402d4,8044f0e4-d62c-4a76-a023-a4fb90d05a8e,2025-02-26T08:54:00,1,0,1,0,1,1,1,1.0,1,1,136.0,8,2,0,0,0,3.0,1,1
a0e12969-f7fc-4509-8b0b-336d0355a299,88dfaec5-4862-48de-a187-81674968acbd,322729a8-4f58-4ae7-b8e8-833812795ef6,2025-02-26T11:40:00,1,0,0,0,1,1,1,1.0,2,2,365.0,11,2,0,0,1,3.0,3,0
8f863d67-c25a-4bea-a74c-56f2dc653e01,bf160ba0-ac86-4d11-b5e7-904beff9cc2d,322729a8-4f58-4ae7-b8e8-833812795ef6,2025-02-26T11:43:00,0,1,1,0,1,1,1,1.0,4,4,245.0,11,2,0,0,1,3.0,3,0
ff284379-3840-4ffb-9ff3-5dc1487da2e1,a2c7df0e-ef10-4dcc-aaed-b693b2b5db03,322729a8-4f58-4ae7-b8e8-833812795ef6,2025-02-26T11:44:00,1,0,0,0,0,0,1,0.5,2,1,125.0,11,2,0,0,1,3.0,3,0
f8848db4-6a97-4703-bd00-f41f04a0ddf5,909e8f9d-0127-4f44-9f4c-24a2e2b45782,9444b94b-4fa8-401b-a744-36e36ccba07b,2025-02-26T16:01:00,1,0,0,0,1,1,1,0.5,2,1,139.0,16,2,0,0,1,4.0,2,1
b41a68da-effc-40a6-a860-90ffeda224b4,3f72d86e-c11c-497f-b6d0-5f2e08b013cd,9444b94b-4fa8-401b-a744-36e36ccba07b,2025-02-26T16:03:00,1,1,1,0,0,1,1,0.6667,3,2,160.0,16,2,0,0,1,4.0,2,1
e73f9170-3fe8-4269-9a6e-8bf3ba127729,985ab403-ddfd-47f6-9b98-9ce2f7dcd16e,9444b94b-4fa8-401b-a744-36e36ccba07b,2025-02-26T16:07:00,1,0,1,1,1,1,0,1.0,4,4,169.0,16,2,0,0,1,4.0,2,1
1596f7de-48bb-40b8-8a45-f4f40bcb251a,003d6f49-5fb1-4dd6-a54d-b1bc078eb57e,6df4b08d-39d0-40a3-a286-5ac238b6f4b3,2025-02-26T20:55:00,1,0,0,0,1,1,1,0.25,4,1,365.0,20,2,0,0,0,2.0,2,1
99aed178-13a9-4089-9b35-e2fd6e96265b,28309fde-6955-4852-ae11-f09951df357a,6df4b08d-39d0-40a3-a286-5ac238b6f4b3,2025-02-26T20:57:00,0,0,0,0,1,1,1,0.5,2,1,216.0,20,2,0,0,0,2.0,2,1
19b062c1-3a58-4781-97ba-712bbe9f01a2,8465564b-f0a3-4480-b044-c0a4cf6d01a0,6df4b08d-39d0-40a3-a286-5ac238b6f4b3,2025-02-26T20:59:00,1,1,1,0,1,1,1,1.0,3,3,460.0,20,2,0,0,0,2.0,2,1
dbf305da-5cf3-445e-b638-d8a02c141b6b,16199d23-baa8-4292-b1d9-9b27b201daa1,6df4b08d-39d0-40a3-a286-5ac238b6f4b3,2025-02-26T21:01:00,1,0,0,0,1,0,1,1.0,1,1,160.0,21,2,0,0,0,2.0,2,1
ceaa3662-c94e-4507-be1d-0b39043fff5b,af32b242-6347-4914-8703-8bc3222ac8c4,ef4be64c-e6d8-4a5c-86dd-1406e4bbc149,2025-02-26T22:24:00,1,0,1,0,1,1,1,0.6667,3,2,137.0,22,2,0,1,0,1.0,1,1
e8b1bad5-8fb3-471f-be8f-69062ef4c52b,85b594e8-d460-4e0d-bd65-07df78f69665,ef4be64c-e6d8-4a5c-86dd-1406e4bbc149,2025-02-26T22:24:00,1,1,1,0,1,1,0,0.0,3,0,103.0,22,2,0,1,0,1.0,1,1
5e34fc3e-399b-4a9d-b144-1adec38c720f,90226cb0-70e6-4d51-8a71-165165d84910,ef4be64c-e6d8-4a5c-86dd-1406e4bbc149,2025-02-26T22:27:00,1,1,1,0,1,1,1,1.0,1,1,312.0,22,2,0,1,0,1.0,1,1
9e045865-b467-4aad-8f6e-b72713473ae4,83d13c8e-fd29-4343-bf35-4497b673a39d,ef4be64c-e6d8-4a5c-86dd-1406e4bbc149,2025-02-26T22:28:00,0,0,1,0,1,1,1,1.0,4,4,176.0,22,2,0,1,0,1.0,1,1
bf596ce1-feac-4312-8449-8df98f73a927,c16201b1-943e-4c96-8b98-654faa1c4f67,ef4be64c-e6d8-4a5c-86dd-1406e4bbc149,2025-02-26T22:28:00,1,1,1,0,1,1,1,0.0,0,0,102.0,22,2,0,1,0,1.0,1,1
eb267c28-9f2e-475e-8935-76424e2381cf,3d9f3b15-c774-4537-9706-6a9c0ce3bcd0,3de912d6-18f6-4846-85da-99626970b40b,2025-02-27T07:27:00,1,0,0,0,1,1,0,1.0,3,3,125.0,7,3,0,0,0,2.0,0,1
6876561f-3c40-4d20-8ce0-80d2798bea40,e0e3fb99-db30-4123-b346-7f11de4197c6,3de912d6-18f6-4846-85da-99626970b40b,2025-02-27T07:28:00,1,0,0,0,1,1,1,0.8333,6,5,283.0,7,3,0,0,0,2.0,0,1
d322766a-c177-4dab-bb3e-be5a8e42a4c2,68cf86cf-66aa-443c-ae5b-e601c8cc76c7,3de912d6-18f6-4846-85da-99626970b40b,2025-02-27T07:29:00,1,0,0,0,1,1,0,0.6,5,3,365.0,7,3,0,0,0,2.0,0,1
c989e469-7733-4cd8-84cb-c56729f395ac,6a793798-198b-46b9-85cd-0ec03d79cc88,3de912d6-18f6-4846-85da-99626970b40b,2025-02-27T07:30:00,1,0,0,0,1,1,1,1.0,2,2,133.0,7,3,0,0,0,2.0,0,1
eac1ee0a-d6c5-4461-8ae8-c898d23b1627,97dbbf0c-d2b5-452c-b22a-e11e30701e99,3de912d6-18f6-4846-85da-99626970b40b,2025-02-27T07:34:00,1,0,1,1,0,0,1,0.75,4,3,195.0,7,3,0,0,0,2.0,0,1
d4b3171e-a9cb-4e1e-976a-b421b3a67863,cd532bc0-2367-446e-8e57-68c7cd6101f6,3de912d6-18f6-4846-85da-99626970b40b,2025-02-27T07:35:00,1,0,0,0,1,1,1,0.6667,6,4,294.0,7,3,0,0,0,2.0,0,1
dbee12fa-b48c-49d2-b6b8-7a31da31a26f,1ee3aa44-6749-4c32-9bfe-c3306275fe48,e7fe10b0-7b1f-464e-bdf3-da9f792b1720,2025-02-27T12:00:00,0,1,1,0,1,1,1,0.8571,7,6,138.0,12,3,0,0,1,6.0,1,1
1c766be0-7977-4e43-a8ca-198181779e06,a9048c9b-4ff2-49a2-8387-544ccfc02e0e,e7fe10b0-7b1f-464e-bdf3-da9f792b1720,2025-02-27T12:04:00,1,1,1,0,1,1,0,0.6,5,3,462.0,12,3,0,0,1,6.0,1,1
3eff1490-5fde-4712-85d3-7ba68046b046,8465564b-f0a3-4480-b044-c0a4cf6d01a0,e7fe10b0-7b1f-464e-bdf3-da9f792b1720,2025-02-27T12:04:00,1,1,1,0,1,1,1,1.0,4,4,461.0,12,3,0,0,1,6.0,1,1
6b027361-a0e4-4fb6-9ad6-b5983074908e,6a793798-198b-46b9-85cd-0ec03d79cc88,a0b3da67-adfd-4465-99ca-247191a5ffac,2025-02-27T12:54:00,1,0,1,0,1,1,1,1.0,3,3,133.0,12,3,0,0,1,6.0,2,1
5f04e9e0-f597-4a0a-89f9-ba7dc2573a6a,7dce07a7-bf0e-49d0-8e10-0fae45654bf0,a0b3da67-adfd-4465-99ca-247191a5ffac,2025-02-27T12:56:00,1,0,1,0,0,1,0,0.625,8,5,107.0,12,3,0,0,1,6.0,2,1
5debccc9-cc52-4ad7-b1aa-299e67d86427,5578cdc0-e19a-4fb1-909f-349d3abc4652,a0b3da67-adfd-4465-99ca-247191a5ffac,2025-02-27T12:58:00,0,0,0,0,0,1,0,1.0,1,1,365.0,12,3,0,0,1,6.0,2,1
213e3708-07ef-406d-ab98-00053feb66f7,7724d47c-dcf0-4aba-a2e1-ec51d9d4eef2,a0b3da67-adfd-4465-99ca-247191a5ffac,2025-02-27T13:02:00,1,0,1,0,1,1,1,0.6667,6,4,359.0,13,3,0,0,1,6.0,2,1
6a7c5f27-68c5-45dc-9b94-adfa0880f8a3,fda5fef4-939c-4a0d-864d-c6a11b14bd2a,a0b3da67-adfd-4465-99ca-247191a5ffac,2025-02-27T13:03:00,1,0,1,0,1,1,1,0.6667,3,2,505.0,13,3,0,0,1,6.0,2,1
49df6636-da0b-4c28-bdbf-ba9ed1a52b06,e116edc5-9b26-4e7c-88d9-765a7676524f,a0b3da67-adfd-4465-99ca-247191a5ffac,2025-02-27T13:04:00,1,0,0,0,1,1,1,0.6667,3,2,164.0,13,3,0,0,1,6.0,2,1
26c29b71-6c8e-4db0-aace-0b92eb8b7e27,273ddb7f-7af3-44a5-b945-f6705e9f338f,12158f72-3296-44d3-9773-dc190f2b97ce,2025-02-27T20:20:00,0,0,0,0,1,1,0,0.5,4,2,173.0,20,3,0,0,0,3.0,2,1
6257d53a-151f-43c4-864b-9240d6efbd1d,1b1c6a4c-9521-43d0-af56-40e628a2cb1d,12158f72-3296-44d3-9773-dc190f2b97ce,2025-02-27T20:21:00,1,0,0,0,1,1,1,0.6667,6,4,284.0,20,3,0,0,0,3.0,2,1
944ac58c-852a-495a-9127-f5ccee0d1ef5,dd3c9c80-9a9d-4efd-a8fc-06ac9e8600c4,12158f72-3296-44d3-9773-dc190f2b97ce,2025-02-27T20:23:00,1,1,1,0,1,1,1,0.6667,3,2,365.0,20,3,0,0,0,3.0,2,1
098e5f5d-f428-474a-9dd9-a1a78816c601,d2112070-a709-4a6f-a1fe-b83a282d0da2,12158f72-3296-44d3-9773-dc190f2b97ce,2025-02-27T20:26:00,1,1,1,0,1,1,1,0.75,4,3,365.0,20,3,0,0,0,3.0,2,1
0dc9a38e-e864-41c3-945c-0fdecbf8181b,96b33493-7f4b-4752-a880-e07a1deccfc8,12158f72-3296-44d3-9773-dc190f2b97ce,2025-02-27T20:26:00,1,0,0,0,1,1,0,0.5,2,1,116.0,20,3,0,0,0,3.0,2,1
