id,request_id,donor_id,status,dispatched_at,responded_at,accepted_at,completed_at,created_at
6a7c5f27-68c5-45dc-9b94-adfa0880f8a3,a0b3da67-adfd-4465-99ca-247191a5ffac,fda5fef4-939c-4a0d-864d-c6a11b14bd2a,ACCEPTED,2025-02-27T13:03:00,2025-02-27T13:11:00,2025-02-27T13:11:00,,2025-02-27T13:03:00
49df6636-da0b-4c28-bdbf-ba9ed1a52b06,a0b3da67-adfd-4465-99ca-247191a5ffac,e116edc5-9b26-4e7c-88d9-765a7676524f,ACCEPTED,2025-02-27T13:04:00,2025-02-27T13:16:00,2025-02-27T13:16:00,,2025-02-27T13:04:00
26c29b71-6c8e-4db0-aace-0b92eb8b7e27,12158f72-3296-44d3-9773-dc190f2b97ce,273ddb7f-7af3-44a5-b945-f6705e9f338f,DECLINED,2025-02-27T20:20:00,2025-02-27T20:38:00,,,2025-02-27T20:20:00
6257d53a-151f-43c4-864b-9240d6efbd1d,12158f72-3296-44d3-9773-dc190f2b97ce,1b1c6a4c-9521-43d0-af56-40e628a2cb1d,COMPLETED,2025-02-27T20:21:00,2025-02-27T20:34:00,2025-02-27T20:34:00,2025-02-27T23:21:00,2025-02-27T20:21:00
944ac58c-852a-495a-9127-f5ccee0d1ef5,12158f72-3296-44d3-9773-dc190f2b97ce,dd3c9c80-9a9d-4efd-a8fc-06ac9e8600c4,ACCEPTED,2025-02-27T20:23:00,2025-02-27T20:26:00,2025-02-27T20:26:00,,2025-02-27T20:23:00
0dc9a38e-e864-41c3-945c-0fdecbf8181b,12158f72-3296-44d3-9773-dc190f2b97ce,96b33493-7f4b-4752-a880-e07a1deccfc8,COMPLETED,2025-02-27T20:26:00,2025-02-27T20:35:00,2025-02-27T20:35:00,2025-02-27T23:26:00,2025-02-27T20:26:00
098e5f5d-f428-474a-9dd9-a1a78816c601,12158f72-3296-44d3-9773-dc190f2b97ce,d2112070-a709-4a6f-a1fe-b83a282d0da2,COMPLETED,2025-02-27T20:26:00,2025-02-27T20:28:00,2025-02-27T20:28:00,2025-02-27T21:26:00,2025-02-27T20:26:00
2aedd06e-48bd-4329-8bd6-79033622cd94,12158f72-3296-44d3-9773-dc190f2b97ce,4d0e1b54-5e79-4df5-b9bd-bd996b9c9642,EXPIRED,2025-02-27T20:26:00,,,,2025-02-27T20:26:00
eabc3529-5dc9-4f53-a3a0-c47113b6dfd7,0483728e-ce08-4e11-a7cc-f6f410ab94f6,e116edc5-9b26-4e7c-88d9-765a7676524f,EXPIRED,2025-02-27T22:18:00,,,,2025-02-27T22:18:00
c714a20a-5345-476a-9f3e-c0dad5976d38,0483728e-ce08-4e11-a7cc-f6f410ab94f6,238bf442-7dd1-4625-97b1-0fd3299287dc,ACCEPTED,2025-02-27T22:18:00,2025-02-27T22:25:00,2025-02-27T22:25:00,,2025-02-27T22:18:00
0b6f8381-a891-4f3b-a802-bfb8b90f5dab,0483728e-ce08-4e11-a7cc-f6f410ab94f6,11e977ea-77b0-4be7-a600-4b4895750d3e,NO_RESPONSE,2025-02-27T22:21:00,,,,2025-02-27T22:21:00
cdfaa266-bc8c-40e6-87c6-1e250d636475,0483728e-ce08-4e11-a7cc-f6f410ab94f6,a1aa727a-9750-4916-9300-dd333ae653cc,NO_RESPONSE,2025-02-27T22:22:00,,,,2025-02-27T22:22:00
87cb528a-c5af-4344-9cc9-b61684be8764,0efb4d92-68b2-4452-8bad-9ee7074764d9,c0eaa600-b15c-463a-b278-86b3ca57fd5c,ACCEPTED,2025-02-27T23:26:00,2025-02-27T23:35:00,2025-02-27T23:35:00,,2025-02-27T23:26:00
be348708-57f3-42da-9248-60d7939d53be,0efb4d92-68b2-4452-8bad-9ee7074764d9,5ce51cd2-5e42-4c02-8828-aafbaf8181c6,COMPLETED,2025-02-27T23:35:00,2025-02-27T23:48:00,2025-02-27T23:48:00,2025-02-28T00:35:00,2025-02-27T23:35:00
74f29e0b-bf84-40ad-8748-eb5ad7e9cb41,0efb4d92-68b2-4452-8bad-9ee7074764d9,7724d47c-dcf0-4aba-a2e1-ec51d9d4eef2,NO_RESPONSE,2025-02-27T23:36:00,,,,2025-02-27T23:36:00
623d8a92-10b2-4f05-9fe8-2e51e08e4cb8,0efb4d92-68b2-4452-8bad-9ee7074764d9,12fc0202-67a8-417a-a936-b348c6432014,COMPLETED,2025-02-27T23:37:00,2025-02-27T23:48:00,2025-02-27T23:48:00,2025-02-28T01:37:00,2025-02-27T23:37:00
8fcaa775-c6ba-44d9-a90b-111bbde20498,1cc5d0c4-045d-4581-9a6c-8a3a10eb2f90,86adaeeb-d381-4c0f-87c8-ba59ce1cad28,COMPLETED,2025-02-28T01:04:00,2025-02-28T01:13:00,2025-02-28T01:13:00,2025-02-28T02:04:00,2025-02-28T01:04:00
1938001e-daec-489e-9aff-6b9562df373e,1cc5d0c4-045d-4581-9a6c-8a3a10eb2f90,5d69d39a-573c-4fc2-b61f-084eeb974f10,ACCEPTED,2025-02-28T01:06:00,2025-02-28T01:19:00,2025-02-28T01:19:00,,2025-02-28T01:06:00
bf4dab9a-3157-4140-943c-cce297de5773,1cc5d0c4-045d-4581-9a6c-8a3a10eb2f90,27f63174-92e0-4ec5-a8d6-df307aa20f3b,EXPIRED,2025-02-28T01:07:00,,,,2025-02-28T01:07:00
d6266822-3a47-418f-b5f4-1a0f4c24df00,1cc5d0c4-045d-4581-9a6c-8a3a10eb2f90,e00b0ffc-7f24-4a41-8150-e710ef1d3730,ACCEPTED,2025-02-28T01:11:00,2025-02-28T01:25:00,2025-02-28T01:25:00,,2025-02-28T01:11:00
8384bfbe-1971-4df2-a8e3-fd5ead91e9f3,1cc5d0c4-045d-4581-9a6c-8a3a10eb2f90,ed86563a-268b-43b8-851a-f22f9296edc5,ACCEPTED,2025-02-28T01:12:00,2025-02-28T01:22:00,2025-02-28T01:22:00,,2025-02-28T01:12:00
7b27ccd1-fca2-4aee-8404-5c11f8f2d1a9,1cc5d0c4-045d-4581-9a6c-8a3a10eb2f90,bc7ffdff-d62a-437c-9957-5c8739b97d73,ACCEPTED,2025-02-28T01:12:00,2025-02-28T01:18:00,2025-02-28T01:18:00,,2025-02-28T01:12:00
bfecafd8-08fc-4c9f-9815-d1711eee14c9,c9a77834-c436-4278-8d50-43a5354f443c,00fe7012-13c0-4486-9a33-e56253f1a860,ACCEPTED,2025-02-28T02:19:00,2025-02-28T02:26:00,2025-02-28T02:26:00,,2025-02-28T02:19:00
afca0b89-f778-4dfd-b5a8-4da39820573a,c9a77834-c436-4278-8d50-43a5354f443c,a927ec13-1431-4870-8c63-e98dc7bad4b8,COMPLETED,2025-02-28T02:22:00,2025-02-28T02:33:00,2025-02-28T02:33:00,2025-02-28T05:22:00,2025-02-28T02:22:00
088b3e32-5e9d-4d14-b638-124059a4b30c,c9a77834-c436-4278-8d50-43a5354f443c,ba816062-c1ac-43da-97de-4c1216324bb5,ACCEPTED,2025-02-28T02:27:00,2025-02-28T02:37:00,2025-02-28T02:37:00,,2025-02-28T02:27:00
4058347a-943c-48ba-8efc-dd69ec051496,c9a77834-c436-4278-8d50-43a5354f443c,d2fbf799-2a03-4408-8c26-4fc239c5d4fc,ACCEPTED,2025-02-28T02:29:00,2025-02-28T02:40:00,2025-02-28T02:40:00,,2025-02-28T02:29:00
bf9359bc-f64b-46ac-9064-94408693c80f,c9a77834-c436-4278-8d50-43a5354f443c,63e1e7de-8090-46e0-a921-6add4ddcfef9,NO_RESPONSE,2025-02-28T02:30:00,,,,2025-02-28T02:30:00
0006a574-e97d-4d1e-a8d4-eabc92f5a7d9,0ae03bdf-c9f2-4842-93ba-9cdfa1660066,0b51ced4-84e3-45ad-a67a-de86af260d64,ACCEPTED,2025-02-28T10:37:00,2025-02-28T10:47:00,2025-02-28T10:47:00,,2025-02-28T10:37:00
2c0f59b4-92c7-444d-b78f-b82ab8eee658,0ae03bdf-c9f2-4842-93ba-9cdfa1660066,19e65af6-da1e-4052-bf71-1659737f5cc7,ACCEPTED,2025-02-28T10:40:00,2025-02-28T10:41:00,2025-02-28T10:41:00,,2025-02-28T10:40:00
308f9a54-5a12-4d01-abd8-b3d0f01c1a4d,0ae03bdf-c9f2-4842-93ba-9cdfa1660066,4ac85ad1-81f9-4db3-a7c9-2bd4d3df0e31,ACCEPTED,2025-02-28T10:42:00,2025-02-28T10:57:00,2025-02-28T10:57:00,,2025-02-28T10:42:00
c55e8782-2b4c-4a55-96ec-016fdc79c83f,3cc2c7f1-cff4-4173-8ffa-82580fa275e0,86adaeeb-d381-4c0f-87c8-ba59ce1cad28,ACCEPTED,2025-02-28T19:16:00,2025-02-28T19:26:00,2025-02-28T19:26:00,,2025-02-28T19:16:00
05163d5a-732a-43f0-8526-2642f4d0f36f,3cc2c7f1-cff4-4173-8ffa-82580fa275e0,b0102217-6663-410d-8e4b-e802cddf4baa,COMPLETED,2025-02-28T19:17:00,2025-02-28T19:26:00,2025-02-28T19:26:00,2025-02-28T21:17:00,2025-02-28T19:17:00
55e5a13f-3744-4740-96e7-2f70502ec711,3cc2c7f1-cff4-4173-8ffa-82580fa275e0,6c5114ec-b8e2-4c74-8e20-93ded422c3b1,COMPLETED,2025-02-28T19:18:00,2025-02-28T19:32:00,2025-02-28T19:32:00,2025-02-28T20:18:00,2025-02-28T19:18:00
33ada8db-f508-4ac9-b1bb-507dc3d07951,c7294329-2d81-48c5-b320-4682ab805d67,445beb91-c8f4-47ed-b5c7-e8a70759c76b,ACCEPTED,2025-02-28T20:28:00,2025-02-28T20:39:00,2025-02-28T20:39:00,,2025-02-28T20:28:00
f91c4d75-f13a-433c-b834-2462fd997340,c7294329-2d81-48c5-b320-4682ab805d67,bb55dc49-18c5-486f-aa1d-2aa9a6fac646,ACCEPTED,2025-02-28T20:30:00,2025-02-28T20:43:00,2025-02-28T20:43:00,,2025-02-28T20:30:00
f1519ae5-434a-412e-b5b1-b54f3c366023,1b5838c1-1cb4-4e5d-b0e7-1e5044a10c75,3cad9af4-3e76-49e7-a472-17fbf3b30322,COMPLETED,2025-02-28T21:27:00,2025-02-28T21:28:00,2025-02-28T21:28:00,2025-02-28T23:27:00,2025-02-28T21:27:00
94e6fba0-c03d-4912-824f-86e86c497a6f,1b5838c1-1cb4-4e5d-b0e7-1e5044a10c75,e0e3fb99-db30-4123-b346-7f11de4197c6,ACCEPTED,2025-02-28T21:32:00,2025-02-28T21:43:00,2025-02-28T21:43:00,,2025-02-28T21:32:00
47d07f2b-b231-49aa-923b-28ff6bef94d8,1b5838c1-1cb4-4e5d-b0e7-1e5044a10c75,ba654c1d-96a2-4ce2-96bf-a37bb05c6b58,COMPLETED,2025-02-28T21:35:00,2025-02-28T21:42:00,2025-02-28T21:42:00,2025-02-28T22:35:00,2025-02-28T21:35:00
386fb6cb-4d0d-4096-b275-dfd599bbe11d,a6b705bd-6a0d-4926-9934-012103a4e180,846be435-a2e1-4850-bad5-07de99099078,ACCEPTED,2025-02-28T21:54:00,2025-02-28T21:56:00,2025-02-28T21:56:00,,2025-02-28T21:54:00
08e2f17b-e2d5-414d-93be-df3c01c67872,a6b705bd-6a0d-4926-9934-012103a4e180,64333604-4c8c-43e1-a6e9-7c4582414c02,COMPLETED,2025-02-28T21:57:00,2025-02-28T22:10:00,2025-02-28T22:10:00,2025-03-01T00:57:00,2025-02-28T21:57:00
ee00e193-8858-4398-9bbd-52456c3df1f9,a6b705bd-6a0d-4926-9934-012103a4e180,3b128aa7-53a1-48cc-ba33-cd0df14eac90,ACCEPTED,2025-02-28T22:00:00,2025-02-28T22:04:00,2025-02-28T22:04:00,,2025-02-28T22:00:00
8871fc3a-708e-4d6b-811c-20e8e2a4c6ef,a6b705bd-6a0d-4926-9934-012103a4e180,c4407f72-aaa4-45db-935c-f0c2d2f7c518,ACCEPTED,2025-02-28T22:00:00,2025-02-28T22:13:00,2025-02-28T22:13:00,,2025-02-28T22:00:00
9b163cd6-876f-4be3-b8d0-74833e01029d,43984f42-955b-43e5-bbfa-0a6a722ccf36,ba654c1d-96a2-4ce2-96bf-a37bb05c6b58,NO_RESPONSE,2025-03-01T01:11:00,,,,2025-03-01T01:11:00
7e4dc433-0a10-42a2-b243-a66d7e752f0b,43984f42-955b-43e5-bbfa-0a6a722ccf36,0648f122-df82-42c1-b7a4-513681226246,NO_RESPONSE,2025-03-01T01:17:00,,,,2025-03-01T01:17:00
91f679d5-da13-4024-a75f-8ba10c678276,43984f42-955b-43e5-bbfa-0a6a722ccf36,f6612e9b-17e3-4407-bad5-87d18f75c172,NO_RESPONSE,2025-03-01T01:19:00,,,,2025-03-01T01:19:00
3a6df59c-8775-4282-b828-313bb1cd040d,43984f42-955b-43e5-bbfa-0a6a722ccf36,c5f535ca-0ce9-4d6a-9653-50c63468cb62,DECLINED,2025-03-01T01:22:00,2025-03-01T01:38:00,,,2025-03-01T01:22:00
7178f9c6-1cb1-4156-babc-85f906170277,43984f42-955b-43e5-bbfa-0a6a722ccf36,19cad05e-ae8b-4d86-b026-69fbb73b2e76,ACCEPTED,2025-03-01T01:23:00,2025-03-01T01:35:00,2025-03-01T01:35:00,,2025-03-01T01:23:00
eb5f3e7a-3182-4a01-b4ab-a25789bec700,bd6bd645-ab06-4e86-837b-03c064480b13,5d69d39a-573c-4fc2-b61f-084eeb974f10,DECLINED,2025-03-01T06:46:00,2025-03-01T06:54:00,,,2025-03-01T06:46:00
1f545f3d-8e7d-466c-bd17-ceec880f3b1c,bd6bd645-ab06-4e86-837b-03c064480b13,93125440-01af-4643-ac94-7c4da12295ea,ACCEPTED,2025-03-01T06:47:00,2025-03-01T06:57:00,2025-03-01T06:57:00,,2025-03-01T06:47:00
b5c11778-9031-4f7d-8737-484738eee74c,bd6bd645-ab06-4e86-837b-03c064480b13,ffd6e179-bce4-414a-9aef-db47a3caea86,ACCEPTED,2025-03-01T06:48:00,2025-03-01T06:53:00,2025-03-01T06:53:00,,2025-03-01T06:48:00
1bcb2de2-d2be-4857-b4a4-f0c963554de9,59c4dfb0-d19e-442f-956a-c5af650bb41b,82f273c1-a6d9-473e-b339-93f7a0379a64,ACCEPTED,2025-03-01T12:38:00,2025-03-01T12:48:00,2025-03-01T12:48:00,,2025-03-01T12:38:00
bd7f024d-adfc-4bb3-9629-8e82deabeaa9,59c4dfb0-d19e-442f-956a-c5af650bb41b,fe02ea3a-03d9-4d57-94a7-47e4a11e404f,DECLINED,2025-03-01T12:46:00,2025-03-01T12:59:00,,,2025-03-01T12:46:00
312e308a-6947-4b27-a452-cd5b21ebbf98,1e2869e5-804b-4130-a85e-67bd28f808a3,5b144804-32b7-4e82-9f3c-1b20f6f52721,ACCEPTED,2025-03-01T16:22:00,2025-03-01T16:32:00,2025-03-01T16:32:00,,2025-03-01T16:22:00
bb320f9e-e6e5-498a-9403-ca19a0781083,1e2869e5-804b-4130-a85e-67bd28f808a3,7dce07a7-bf0e-49d0-8e10-0fae45654bf0,COMPLETED,2025-03-01T16:26:00,2025-03-01T16:30:00,2025-03-01T16:30:00,2025-03-01T17:26:00,2025-03-01T16:26:00
45a58cd9-4bb1-4f27-8ca1-24a1e2be209f,fa322a7a-8ba3-4024-9f27-617a490a85db,2e3af94c-8ff5-4a35-ac8a-571d4fa070d4,ACCEPTED,2025-03-01T19:04:00,2025-03-01T19:15:00,2025-03-01T19:15:00,,2025-03-01T19:04:00
142e430b-14ab-4927-a7d9-25e9564bd36d,fa322a7a-8ba3-4024-9f27-617a490a85db,d3edbff9-b137-4f59-9b59-c049d8cda101,ACCEPTED,2025-03-01T19:08:00,2025-03-01T19:19:00,2025-03-01T19:19:00,,2025-03-01T19:08:00
86c43460-0998-4ef7-9c89-04d8efa177df,fa322a7a-8ba3-4024-9f27-617a490a85db,909e8f9d-0127-4f44-9f4c-24a2e2b45782,ACCEPTED,2025-03-01T19:09:00,2025-03-01T19:21:00,2025-03-01T19:21:00,,2025-03-01T19:09:00
f322d852-343e-4246-a4a2-be05ac51e25b,30ea10fa-9a39-4328-8407-08007a5fe623,3f72d86e-c11c-497f-b6d0-5f2e08b013cd,ACCEPTED,2025-03-01T22:52:00,2025-03-01T22:53:00,2025-03-01T22:53:00,,2025-03-01T22:52:00
72172633-f5ad-4d33-bf25-933b4f9e2589,30ea10fa-9a39-4328-8407-08007a5fe623,f53bf753-a0a3-4d28-99f6-434168f98cb2,MISSED,2025-03-01T22:53:00,,,,2025-03-01T22:53:00
6140c32e-b6ae-4f04-840d-c1982f6efa6b,30ea10fa-9a39-4328-8407-08007a5fe623,8ffc4077-593e-43ff-990a-16a84fd422b4,ACCEPTED,2025-03-01T22:56:00,2025-03-01T23:03:00,2025-03-01T23:03:00,,2025-03-01T22:56:00
bc7522fb-c3e0-4e17-874e-98608078d3e0,30ea10fa-9a39-4328-8407-08007a5fe623,415a8ed8-6bf8-47ec-9265-7eacc19a825f,EXPIRED,2025-03-01T22:56:00,,,,2025-03-01T22:56:00
50891b42-2095-421c-9d89-8d9eef85d7e5,30ea10fa-9a39-4328-8407-08007a5fe623,5d69d39a-573c-4fc2-b61f-084eeb974f10,NO_RESPONSE,2025-03-01T22:59:00,,,,2025-03-01T22:59:00
a6083b82-0787-4894-b149-ecffdde3fd2a,30ea10fa-9a39-4328-8407-08007a5fe623,6f397cf4-9959-4fad-93f5-e6397f2f273d,ACCEPTED,2025-03-01T23:00:00,2025-03-01T23:15:00,2025-03-01T23:15:00,,2025-03-01T23:00:00
901816a9-5e89-40c7-b69d-f58aab369c44,de09c1a5-d877-49f1-8f59-ab0f28c32537,4e738475-88e6-4df8-90b2-45dacfb7c6e2,COMPLETED,2025-03-02T00:22:00,2025-03-02T00:33:00,2025-03-02T00:33:00,2025-03-02T01:22:00,2025-03-02T00:22:00
f2b49340-91ad-491a-b736-ca837de42c37,de09c1a5-d877-49f1-8f59-ab0f28c32537,76c87fab-4634-487d-a03f-d4c7ee94749e,MISSED,2025-03-02T00:22:00,,,,2025-03-02T00:22:00
a59f7a82-cc16-4a45-aed9-4196288e79dc,de09c1a5-d877-49f1-8f59-ab0f28c32537,c52b0995-269e-4253-8965-8f14d5fd2b13,NO_RESPONSE,2025-03-02T00:23:00,,,,2025-03-02T00:23:00
59fcdb99-9c56-43ba-a38c-ad2e9ba7e785,de09c1a5-d877-49f1-8f59-ab0f28c32537,aa88c4dd-4d72-4fc4-81fb-864525abed74,NO_RESPONSE,2025-03-02T00:30:00,,,,2025-03-02T00:30:00
699194b3-258d-44c1-a875-a628f0455801,de09c1a5-d877-49f1-8f59-ab0f28c32537,54d5caa7-5a58-4175-a139-ece2d4e285d1,COMPLETED,2025-03-02T00:33:00,2025-03-02T00:34:00,2025-03-02T00:34:00,2025-03-02T02:33:00,2025-03-02T00:33:00
55ab6c80-95ab-4702-ae21-5928b869bc94,5401b724-e7c9-4301-b250-684bc63f52be,e07bda41-053d-4aac-9836-2124ef24f237,ACCEPTED,2025-03-02T05:08:00,2025-03-02T05:20:00,2025-03-02T05:20:00,,2025-03-02T05:08:00
17c24621-8080-44b1-b61a-cb8fb7bbd623,5401b724-e7c9-4301-b250-684bc63f52be,2ae377b5-178c-428d-8503-302dc4d6f806,NO_RESPONSE,2025-03-02T05:10:00,,,,2025-03-02T05:10:00
cfd1bcaa-6167-48d3-afd6-e990006a8910,5da1fdcf-4209-412a-b74e-2bd8e818021c,d37d167a-e253-4bf1-bf50-bfa4c95a4260,ACCEPTED,2025-03-02T09:03:00,2025-03-02T09:13:00,2025-03-02T09:13:00,,2025-03-02T09:03:00
aea9d53c-db83-494c-a694-52eb24d990d4,5da1fdcf-4209-412a-b74e-2bd8e818021c,8342ece1-dc13-431d-b735-f045953e170d,DECLINED,2025-03-02T09:08:00,2025-03-02T09:28:00,,,2025-03-02T09:08:00
cdc71c49-925d-4a27-9026-2fe21dc48e64,1a5545f6-abf2-4ebe-9842-152b11ca2c94,cc823700-76b8-4614-9bae-555be744cc6e,ACCEPTED,2025-03-02T13:53:00,2025-03-02T14:08:00,2025-03-02T14:08:00,,2025-03-02T13:53:00
514640f2-e7a1-4865-a528-37f14ab2364c,1a5545f6-abf2-4ebe-9842-152b11ca2c94,2b53fe55-2a72-4432-a6b9-13c5a851be2a,COMPLETED,2025-03-02T13:53:00,2025-03-02T13:54:00,2025-03-02T13:54:00,2025-03-02T16:53:00,2025-03-02T13:53:00
ee994af9-301f-4a0e-8711-c6d98cafbb81,1a5545f6-abf2-4ebe-9842-152b11ca2c94,e407e92f-fbeb-4577-975a-db39c26f5872,COMPLETED,2025-03-02T13:53:00,2025-03-02T13:55:00,2025-03-02T13:55:00,2025-03-02T15:53:00,2025-03-02T13:53:00
d03d0acf-f0ac-42b0-89a6-fa3348998dad,1a5545f6-abf2-4ebe-9842-152b11ca2c94,8ffc4077-593e-43ff-990a-16a84fd422b4,COMPLETED,2025-03-02T13:54:00,2025-03-02T14:08:00,2025-03-02T14:08:00,2025-03-02T14:54:00,2025-03-02T13:54:00
f7c80ec7-a5c6-4b34-9b41-48dcbdfd498a,1a5545f6-abf2-4ebe-9842-152b11ca2c94,aa77487c-31e8-47c0-83d6-5c4fb9f9dc95,EXPIRED,2025-03-02T14:01:00,,,,2025-03-02T14:01:00
d5a53430-5c07-4fe4-b215-1887808023c1,1a5545f6-abf2-4ebe-9842-152b11ca2c94,a927ec13-1431-4870-8c63-e98dc7bad4b8,ACCEPTED,2025-03-02T14:03:00,2025-03-02T14:16:00,2025-03-02T14:16:00,,2025-03-02T14:03:00
da167898-86a3-4083-a524-76f77918c683,10247234-f538-4e24-923f-27098ce88777,b31f3223-35d1-446c-9991-79665d0b1ef3,ACCEPTED,2025-03-02T22:58:00,2025-03-02T23:06:00,2025-03-02T23:06:00,,2025-03-02T22:58:00
464bb456-4867-4422-9983-03e01e37949e,10247234-f538-4e24-923f-27098ce88777,58d8deb5-5531-43c5-81ae-7352d2d2b8c9,DECLINED,2025-03-02T22:59:00,2025-03-02T23:04:00,,,2025-03-02T22:59:00
657496f5-6142-49d8-be47-f607c2b96ad1,10247234-f538-4e24-923f-27098ce88777,40e2e31f-1e2d-4f70-9de8-91ad096fe41a,NO_RESPONSE,2025-03-02T23:05:00,,,,2025-03-02T23:05:00
45c3e837-44c8-4aa5-b6f9-812a64f4dcdb,10247234-f538-4e24-923f-27098ce88777,cc823700-76b8-4614-9bae-555be744cc6e,ACCEPTED,2025-03-02T23:06:00,2025-03-02T23:09:00,2025-03-02T23:09:00,,2025-03-02T23:06:00
b287a966-1fcd-4d0d-a3f1-fe5d12d13709,10247234-f538-4e24-923f-27098ce88777,dbebf1a3-387d-417a-abcb-ebdd3d136562,COMPLETED,2025-03-02T23:07:00,2025-03-02T23:14:00,2025-03-02T23:14:00,2025-03-03T00:07:00,2025-03-02T23:07:00
9e024530-5af7-4829-a782-7793481f0bd9,7d635cbd-57ac-45c0-85aa-4a3bd58f6b05,ae85aaf6-cc9f-4c74-a816-5214f35ad158,ACCEPTED,2025-03-03T05:15:00,2025-03-03T05:18:00,2025-03-03T05:18:00,,2025-03-03T05:15:00
d98190c6-480a-440b-896d-26f205930457,7d635cbd-57ac-45c0-85aa-4a3bd58f6b05,977055e7-58dc-4d79-b576-2feb17172418,ACCEPTED,2025-03-03T05:16:00,2025-03-03T05:30:00,2025-03-03T05:30:00,,2025-03-03T05:16:00
2ade810b-3f1f-4614-8637-1f5292871400,e91603c1-d454-4bfa-b259-e4c81f0e733e,1f07a96f-aedb-4b8a-b298-4bb359530928,ACCEPTED,2025-03-03T14:13:00,2025-03-03T14:25:00,2025-03-03T14:25:00,,2025-03-03T14:13:00
0e623055-ef4e-4a6d-b9d8-84bba55493fd,e91603c1-d454-4bfa-b259-e4c81f0e733e,c0eaa600-b15c-463a-b278-86b3ca57fd5c,COMPLETED,2025-03-03T14:16:00,2025-03-03T14:28:00,2025-03-03T14:28:00,2025-03-03T17:16:00,2025-03-03T14:16:00
d922e941-10e7-465b-99f5-47981df98b5e,e91603c1-d454-4bfa-b259-e4c81f0e733e,6f397cf4-9959-4fad-93f5-e6397f2f273d,ACCEPTED,2025-03-03T14:17:00,2025-03-03T14:27:00,2025-03-03T14:27:00,,2025-03-03T14:17:00
90b3e9a0-af1a-4345-8f8c-eceebbd32842,e91603c1-d454-4bfa-b259-e4c81f0e733e,e10f8499-9444-4031-828d-33425d7476a6,ACCEPTED,2025-03-03T14:23:00,2025-03-03T14:36:00,2025-03-03T14:36:00,,2025-03-03T14:23:00
260b7ceb-3063-470b-a333-93bd53ff1c7a,e91603c1-d454-4bfa-b259-e4c81f0e733e,6c841b96-0d6c-4d4f-a647-602aca520949,ACCEPTED,2025-03-03T14:26:00,2025-03-03T14:40:00,2025-03-03T14:40:00,,2025-03-03T14:26:00
f88844a7-91ef-4307-8404-89a65b09b8fc,da21cbdb-4062-49c4-9ee7-38edeff297a9,2d67b8f1-6839-41a5-a4f9-ed87959a5394,ACCEPTED,2025-03-03T16:36:00,2025-03-03T16:40:00,2025-03-03T16:40:00,,2025-03-03T16:36:00
8c3152de-6fdc-4df3-923c-71f231e81e90,da21cbdb-4062-49c4-9ee7-38edeff297a9,a77bcc83-4a3d-492d-bcd8-592aba88fc9d,ACCEPTED,2025-03-03T16:36:00,2025-03-03T16:39:00,2025-03-03T16:39:00,,2025-03-03T16:36:00
78f582a8-9b54-48fd-a7c1-a0b75f4f8154,da21cbdb-4062-49c4-9ee7-38edeff297a9,4b4303f9-d680-4320-80ac-0fc7377998df,COMPLETED,2025-03-03T16:37:00,2025-03-03T16:48:00,2025-03-03T16:48:00,2025-03-03T18:37:00,2025-03-03T16:37:00
7ddc0e89-ce54-4f0f-9700-f23463fb87f7,da21cbdb-4062-49c4-9ee7-38edeff297a9,cde8f468-ab23-43e9-8462-c07f508baa7f,ACCEPTED,2025-03-03T16:39:00,2025-03-03T16:54:00,2025-03-03T16:54:00,,2025-03-03T16:39:00
5e38afaa-f64a-48b5-964c-14c6b5bd2720,da21cbdb-4062-49c4-9ee7-38edeff297a9,27f63174-92e0-4ec5-a8d6-df307aa20f3b,DECLINED,2025-03-03T16:41:00,2025-03-03T16:58:00,,,2025-03-03T16:41:00
79085df7-eb52-4917-9363-dd83a07daab4,da21cbdb-4062-49c4-9ee7-38edeff297a9,5d69d39a-573c-4fc2-b61f-084eeb974f10,MISSED,2025-03-03T16:45:00,,,,2025-03-03T16:45:00
06dc8ec4-a3b7-4934-bbbb-a5df573f88da,72a65a88-4b89-423d-8916-e8f48ab48487,6808b218-ad45-4d5a-8374-ac96bd2f9e51,MISSED,2025-03-03T18:07:00,,,,2025-03-03T18:07:00
54ec65d7-c720-472f-ac49-5bc5d463f9cf,72a65a88-4b89-423d-8916-e8f48ab48487,74de697e-ecd0-4975-8057-f21088a888b4,EXPIRED,2025-03-03T18:15:00,,,,2025-03-03T18:15:00
135f3a6f-bd83-4f1d-b516-6c8879b24c35,72a65a88-4b89-423d-8916-e8f48ab48487,c1a1cac9-8c8d-4709-b171-00b08bdbc45b,ACCEPTED,2025-03-03T18:17:00,2025-03-03T18:29:00,2025-03-03T18:29:00,,2025-03-03T18:17:00
5d03d206-8256-490e-b61f-fef72716d313,1e6715c8-c7c8-4751-8663-4a2713fd59b0,1711dff0-5b73-4336-ae3e-5003955b231a,ACCEPTED,2025-03-03T18:34:00,2025-03-03T18:37:00,2025-03-03T18:37:00,,2025-03-03T18:34:00
7cf0003c-6e03-45bb-a332-1edf970263ba,1e6715c8-c7c8-4751-8663-4a2713fd59b0,6b1ba131-fea8-4018-9f7b-bb75d5846414,ACCEPTED,2025-03-03T18:38:00,2025-03-03T18:49:00,2025-03-03T18:49:00,,2025-03-03T18:38:00
