id,hospital_id,blood_type,resource_type,requested_quantity,urgency_level,status,created_at
05f04be6-bf37-49b3-9702-70ff3b02de05,c2b51c79-90b0-4e45-8790-48374f393495,O+,BLOOD,3.0,MEDIUM,OPEN,2025-02-20T08:47:00
93e6ba20-94a8-48e6-80dd-b3ff39f0dcfc,b7748d93-7f37-4f2d-b460-6e83f9b7b16a,A+,BLOOD,2.0,HIGH,OPEN,2025-01-20T15:29:00
03b65357-cac1-455e-8138-34ef9d94db17,b950f0e6-9813-4814-a3ac-6a835768853b,AB+,PLASMA,1.0,MEDIUM,OPEN,2025-01-25T00:48:00
0a31d359-0ddb-4f43-8550-16080f4187aa,28fdd7d7-97f1-46d4-9f15-f58b7f0cb101,A+,BLOOD,2.0,HIGH,OPEN,2025-04-26T10:46:00
71ca6f94-d659-41be-a244-f95e49096965,99b52dc7-c966-4af2-8812-e3a326de6210,B+,BLOOD,6.0,MEDIUM,OPEN,2025-03-09T19:54:00
9f4e9c94-7296-47f3-9d70-9ad0c2d15e2c,8a8b1423-9c5c-40e7-88cc-2d93a4fbeb9e,B+,PLATELETS,4.0,MEDIUM,OPEN,2025-03-04T10:05:00
fd5ae745-5390-49eb-a855-e9fd01d76f55,675bb52c-b3ef-4919-ac51-1751c40bc80f,A+,BLOOD,3.0,MEDIUM,OPEN,2025-01-03T09:16:00
08b6fddc-55f7-41c6-b10c-b025024ad98a,ac5ba36f-edeb-442e-9f92-28f2f74761c1,O-,PLATELETS,4.0,HIGH,OPEN,2025-01-22T02:29:00
53af49a9-fd57-4d50-9136-488896315490,3869e52e-23f7-4dab-924e-f40cbbf4e4fa,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-04-25T19:47:00
e695a6ea-20bd-4417-9374-30855a72ff0f,de2abf43-8b9f-4636-a928-50b43f7ca745,O+,BLOOD,6.0,LOW,OPEN,2025-02-14T17:37:00
36edb820-08c9-4826-a171-509f8e79fa8d,451fce34-4f9d-4769-97df-839ce84f5c40,B+,BLOOD,3.0,MEDIUM,OPEN,2025-04-19T23:23:00
0ad4d87b-c61f-4184-baf4-6b175194c5ac,fae5d9f9-19ac-45c0-9739-d3cb69036f9c,O+,BLOOD,1.0,LOW,OPEN,2025-04-26T04:14:00
f5f17adf-9784-4723-9ddc-40e6a0f19029,52f38a2d-b5e6-47aa-9c68-9a17b3f4c4d9,A+,PLATELETS,3.0,LOW,OPEN,2025-01-05T06:39:00
0d49950b-d870-448c-8fa8-09b900229d79,c37c16b5-ae44-4339-822d-f0df34a31203,O+,BLOOD,4.0,CRITICAL,OPEN,2025-02-25T23:58:00
45476e2e-4a1f-4c48-88ec-14571e44ecc5,45aadedf-13c7-4ae3-bc58-ecdecefdb19d,O+,BLOOD,4.0,HIGH,OPEN,2025-02-07T18:41:00
bc2538bb-d6c7-4a6b-a0fa-9e1d102ab57c,5f16a55f-0e36-4cfd-868b-e71f6d942016,O+,BLOOD,1.0,HIGH,OPEN,2025-04-19T10:52:00
0f3e5aef-cebd-4d05-887f-afb3c142f79b,56eff0e3-6efb-43d0-b93b-c3c3bac2df75,A+,BLOOD,3.0,HIGH,OPEN,2025-04-30T15:19:00
5116d6af-fb01-413b-bda8-fd3309d96c54,33346d06-0dc0-4953-925f-917e0c16e445,A+,BLOOD,6.0,MEDIUM,OPEN,2025-03-11T16:07:00
7ab35f8c-f7fd-4616-a176-5d11d6520e3e,45fee228-7302-4de5-a83b-bea8282499eb,O+,BLOOD,2.0,HIGH,OPEN,2025-01-08T17:02:00
e10b57b0-6b1f-4cf0-893d-5bfb78e3aa76,897c3ed0-f5ab-4e55-b6bf-374e8a0867ee,B+,PLASMA,2.0,HIGH,OPEN,2025-03-26T01:07:00
21cd29bb-dd8c-43d7-9cc2-1b6fe6040276,584132c4-27eb-4109-8151-14a1d2e43f47,O+,BLOOD,1.0,CRITICAL,OPEN,2025-02-10T01:56:00
8a60e006-3784-43b2-a4b5-76cf0573504b,1d991876-0d67-4cfa-b6cc-026347589390,A+,BLOOD,4.0,HIGH,OPEN,2025-01-24T03:24:00
6dcf1451-4a8e-40cb-bd6a-05d1ae883a2d,fcdfcd99-ba11-4706-8127-9ba3aa1b27a7,B+,PLATELETS,3.0,LOW,OPEN,2025-03-05T07:42:00
3fbd6bbc-1c43-4e1b-80eb-bc1137b2768e,3f20b26b-321c-48aa-a791-5b53ba89b9f4,B+,PLATELETS,6.0,MEDIUM,OPEN,2025-04-29T20:34:00
778b254d-53f4-4faf-bb05-7dd2f67900b1,96400638-ee4b-4234-9ed7-1378b8c946cc,A+,BLOOD,3.0,CRITICAL,OPEN,2025-04-11T05:47:00
20032c01-5191-42f8-956f-2d9337514573,d252d602-f864-4c84-9fc8-e430b5a6e4b1,O+,BLOOD,6.0,MEDIUM,OPEN,2025-01-27T08:56:00
94cfaab3-0f43-42c8-8805-6af6bd73f2e3,83b122c4-ab74-4e8d-8ced-1d96b9c7f08a,B+,BLOOD,3.0,MEDIUM,OPEN,2025-04-22T18:06:00
cc9ba50b-abd5-4a9f-a7dc-ed8bc95924d1,416c1ffa-eabb-4cd8-8cc2-86eaec1a6db4,A+,PLASMA,3.0,MEDIUM,OPEN,2025-04-16T01:26:00
ac572491-a010-4d6f-9e5d-f7ed66a668eb,6f21a59f-4a17-4428-81ba-ed4bee8acb37,O+,PLATELETS,2.0,HIGH,OPEN,2025-01-06T14:44:00
ac937307-66e9-4e31-af30-7fe53ae7323b,d460a649-cfff-4a27-9863-ba80cf724a39,O-,BLOOD,2.0,HIGH,OPEN,2025-02-07T01:28:00
3b02132c-3960-4c71-8cec-7c9a7687edba,9d49a928-af76-4aa8-9fee-0bf89f22818d,O+,BLOOD,3.0,HIGH,OPEN,2025-02-10T07:54:00
3e067488-4632-417e-88ff-528eeae89a0d,cf24b233-271c-4ea8-a9ad-deefda77b520,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-17T22:43:00
05184673-71d4-4487-ab60-2e6ebdd9bf6c,81dd682d-6d10-49ac-a7a9-d0203ffc53fc,A+,BLOOD,2.0,CRITICAL,OPEN,2025-04-03T22:57:00
7d635cbd-57ac-45c0-85aa-4a3bd58f6b05,73210cb4-57f0-4b3f-889d-9ee00203fb14,O+,BLOOD,6.0,MEDIUM,OPEN,2025-03-03T05:03:00
b6775dc5-a71f-47de-ae07-5ca40a267f00,40f3db88-dab1-4238-aad7-8432c52e7e44,A+,BLOOD,3.0,CRITICAL,OPEN,2025-02-17T02:12:00
18153721-1519-44f7-b94f-ed7704433b96,003bc657-82b0-41ed-baa0-6d650831c291,O+,PLASMA,1.0,MEDIUM,OPEN,2025-03-19T14:05:00
bb2dbfb6-765e-48c3-b80e-20f78ceb79ed,33b21d3f-b946-4619-92eb-463d8b92d7e3,A+,PLASMA,6.0,MEDIUM,OPEN,2025-02-06T04:41:00
c851f660-0fc5-45f0-8b85-efe93539625a,5abde52b-49cc-44e2-8ce8-1a7e19a0f62d,A-,BLOOD,6.0,CRITICAL,OPEN,2025-04-12T21:01:00
ef4be64c-e6d8-4a5c-86dd-1406e4bbc149,9e2f7399-8323-4445-80ba-d91b66f1491a,A+,BLOOD,1.0,MEDIUM,OPEN,2025-02-26T22:15:00
3f395948-7d7b-4953-9623-92a4495632c6,3cf1dc74-2108-494c-be26-5af23247407e,O+,BLOOD,2.0,MEDIUM,OPEN,2025-04-07T08:13:00
fb64f053-c2ed-4f48-b4ea-ad6e23ffa19f,ad4a27db-ed79-4be1-aa69-2c0ddddb91ed,O+,BLOOD,1.0,HIGH,OPEN,2025-04-05T14:13:00
2a4fe49b-a7a2-4365-893e-986b1cb09a1a,01365200-2df4-4881-a7a7-aa5f4f343e36,O+,BLOOD,4.0,HIGH,OPEN,2025-02-06T20:52:00
89cb65c0-554c-435e-9de7-28c77f44f219,d1462a70-f26b-42ed-9afe-f94fb0851f52,O+,BLOOD,2.0,MEDIUM,OPEN,2025-02-26T01:49:00
fd3a1746-2a4d-45a8-9c02-cc71c942efcd,61031063-6045-478f-8517-aceb779b1d6f,O-,PLATELETS,2.0,MEDIUM,OPEN,2025-04-12T17:00:00
6ba752f2-2c79-4306-894e-8c1e332575c9,c873c7b6-fc8f-4493-b74c-db9cec08009e,A+,BLOOD,2.0,HIGH,OPEN,2025-01-25T16:08:00
233b4eb1-a183-4069-b5f9-053fd4588ffb,ded743ed-512b-47c5-8655-d26ebfa02348,B+,BLOOD,4.0,MEDIUM,OPEN,2025-02-12T18:51:00
da2dc206-692c-4060-83da-50e21cc73986,fbc83101-a392-4828-932b-72497bd3be0b,O+,BLOOD,2.0,CRITICAL,OPEN,2025-01-19T18:42:00
f3ac93ad-a57c-45c7-982d-591f31b5ba07,2f4eb7ee-ec6a-4b92-81be-702181cdacc2,A+,PLATELETS,1.0,CRITICAL,OPEN,2025-01-23T11:00:00
a529ac49-94ca-4fb9-9054-a4f5d07cd6ae,d2836930-b40a-4397-920c-f6a8540e7615,O+,BLOOD,2.0,HIGH,OPEN,2025-02-10T14:37:00
ad932cae-5eed-4f7a-b37e-b95fa40197f1,5f4744ee-ffb9-4c93-b9d6-656e2bb9b4cb,B-,PLASMA,2.0,HIGH,OPEN,2025-01-03T16:11:00
152d6b0b-110d-4257-99c0-9e0eaeaac328,586f51a5-99e3-4b48-9c9b-1819d8e347e9,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-09T22:08:00
932fbb57-7b11-4d14-acba-17f4909533b3,e616c99c-c7c7-42c1-b2e2-2e49179b55d0,B+,PLASMA,6.0,MEDIUM,OPEN,2025-03-13T20:33:00
0cf6c21c-2c3e-4498-be7d-8cc780df59ba,47acaafa-6c8f-486f-93ba-71e81cfb6019,A+,BLOOD,1.0,MEDIUM,OPEN,2025-01-11T20:30:00
1e6715c8-c7c8-4751-8663-4a2713fd59b0,df0bce82-9a8c-4ad9-9c86-63ca4fbee9aa,O+,PLATELETS,3.0,CRITICAL,OPEN,2025-03-03T18:32:00
9eab9967-d909-4a77-8792-0aaf89f45cc7,f75a2edc-fe58-4976-8697-73db34cce5da,O-,BLOOD,4.0,CRITICAL,OPEN,2025-01-19T14:28:00
c9af6455-97d7-4e76-b2be-942b05bbc9c9,77e312ad-6c3f-47fc-98c6-937f85587592,B+,BLOOD,4.0,LOW,OPEN,2025-02-07T19:39:00
16aee766-d71c-4cbd-9264-13d458ccf0a5,fdcfda71-7655-4d62-948f-cd1b412036a2,O+,PLASMA,1.0,HIGH,OPEN,2025-04-23T10:33:00
3cbb1802-2a90-4d12-b2f7-d405e5b5bd85,71190025-ae37-4599-a016-e992e7d0ad7e,B+,BLOOD,2.0,HIGH,OPEN,2025-03-20T04:41:00
b80f081a-ba02-4074-bc51-58ef4f60f181,f654677c-8dc6-4377-b78e-06476f5b83c3,O+,BLOOD,1.0,HIGH,OPEN,2025-01-11T09:30:00
5f784b66-e278-4e03-a809-a1de7d60a3bd,9c45c3c4-c1e9-4c75-9c75-b433192f3572,O+,PLATELETS,3.0,MEDIUM,OPEN,2025-03-14T18:43:00
fd78f0c1-8061-4c5b-8f1a-d5c0fbea2fa8,7465a94d-deef-40da-9812-a7e2b0dabd9d,A+,BLOOD,1.0,HIGH,OPEN,2025-03-25T16:45:00
c9e9fbd5-d5cd-4b16-9aa8-3b67508b0f76,99feb48d-c67c-4400-82b1-b2e6f3244478,O+,BLOOD,3.0,CRITICAL,OPEN,2025-01-13T13:57:00
548fa2f4-aacf-418c-8b84-fc07f446884b,ee6ad9b3-cd88-4fe2-8d6e-0a9d375ae14d,O+,PLATELETS,1.0,CRITICAL,OPEN,2025-02-24T23:38:00
e307b147-a1f8-4ef5-8549-7f7f3a4ce681,438f01c9-e633-462b-92e7-8fdeebbf351d,O+,BLOOD,2.0,HIGH,OPEN,2025-01-12T05:08:00
17e88438-ad78-4fd2-a9cd-bbb24320153a,c1313bcd-c986-40c0-97e3-0b30652e0ddb,A-,PLASMA,2.0,HIGH,OPEN,2025-04-17T13:40:00
56a9fa35-a130-49f4-9652-161fd8dfd297,50421963-7b22-4bbe-890a-e9af40b23a0d,B+,BLOOD,4.0,CRITICAL,OPEN,2025-04-04T14:45:00
194ebd9b-34a7-4f01-a5bd-44581f962fa8,097b01a6-336f-4a19-bdf0-1e7ea45e3736,A-,BLOOD,2.0,MEDIUM,OPEN,2025-03-07T00:38:00
fdf85a1e-0bc5-434f-b00a-3546af318c8d,5a7265fd-252a-4251-9376-53a714f04bad,O+,BLOOD,4.0,CRITICAL,OPEN,2025-02-20T07:29:00
73942ffc-57cf-4339-bba5-a6bf8da0b8f7,5752d9ae-f942-43d6-96ac-a6158a072175,O+,BLOOD,4.0,MEDIUM,OPEN,2025-04-14T07:27:00
5e406bf8-6732-46d8-a973-68f1b71fbc32,b4dac3cc-c7d9-4fd3-a675-008c24d9265e,B-,BLOOD,1.0,MEDIUM,OPEN,2025-04-30T18:07:00
9b64ef70-aae2-461a-bd59-d56300cf23c6,39b8ebdc-323c-44cf-ad0b-d35e1212a4c7,O+,PLASMA,6.0,CRITICAL,OPEN,2025-04-22T02:56:00
d89f9a03-c7e5-4203-ab52-4de642d06806,39d8a758-c00c-43a7-8961-a0b26513fc94,O+,BLOOD,4.0,LOW,OPEN,2025-02-06T16:27:00
6d1a08c9-a2cc-4f62-82a8-705ef5a0feeb,83ee4507-18cd-4b06-b144-ed81610fd00a,O+,BLOOD,3.0,CRITICAL,OPEN,2025-02-08T23:26:00
8d4e3d81-84e7-4e78-b8d7-af6c97222998,3cde9fde-d1f0-4aa5-89e2-5f8037b322aa,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-03-19T09:25:00
6795b7ac-0bf3-480b-a326-13822c8add76,22cb1519-62d1-48bc-ad00-17b61c97618a,B+,PLATELETS,3.0,MEDIUM,OPEN,2025-01-17T05:20:00
eeeb5c4e-37a3-497c-bec1-29511e5b9169,e4a9ccc4-d537-4057-85f4-5e9d5ddf97f5,O+,BLOOD,3.0,LOW,OPEN,2025-02-23T08:42:00
065f8c31-e121-4bc9-a3aa-87591821c585,e1129572-e8d9-421e-8005-10d279185686,O+,BLOOD,2.0,CRITICAL,OPEN,2025-03-05T21:09:00
336fba1e-bc43-43de-a03a-a6d36f778b7e,78e205ae-9a1f-456e-a3e3-8315e9bdf0bc,A+,PLATELETS,6.0,MEDIUM,OPEN,2025-03-22T22:04:00
44f34532-ccbc-4085-9690-1af28f22a43b,dd85c42d-7ebc-41d7-b004-701d7994fee4,B+,BLOOD,1.0,CRITICAL,OPEN,2025-01-15T13:05:00
52dac84e-c17a-47ff-91f7-01d3e2e3e0e4,7df164d8-30e0-402c-ab7b-062ac4532f67,A+,BLOOD,3.0,HIGH,OPEN,2025-01-17T11:47:00
6f7d1bec-4436-42ee-ba06-0551bac0f905,fdf8a30d-6374-466d-896a-be81a370f148,A+,BLOOD,6.0,LOW,OPEN,2025-03-05T14:51:00
870e0872-01db-4868-a746-d76eac664d17,206e2701-3569-40d7-9f79-d81830e5893c,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-04-05T22:03:00
7f9567ad-6031-48d3-b045-93f6749fff25,c9875cbc-10c3-4bdd-99dd-f8d0fb817e66,O+,PLATELETS,4.0,MEDIUM,OPEN,2025-04-06T20:35:00
9fb1d87d-f728-4b5c-b910-80b128881360,1f0b5ab4-08fb-4313-baad-24844c62a7c7,A+,BLOOD,2.0,CRITICAL,OPEN,2025-04-25T08:07:00
5da1fdcf-4209-412a-b74e-2bd8e818021c,82be8afe-d46d-4a53-aa8a-ea0af861337c,B+,PLATELETS,3.0,MEDIUM,OPEN,2025-03-02T08:55:00
a4948f9a-34dc-4cb8-9ed1-6d46fa1525d5,b7e277a5-22d1-4207-bbe9-2eef009b02ea,B+,BLOOD,6.0,LOW,OPEN,2025-03-14T04:55:00
142dabd5-e828-467e-8a73-be76581842d7,adfbb5aa-82a1-4951-83f7-73899c19e4bc,O+,BLOOD,6.0,HIGH,OPEN,2025-01-09T18:18:00
c3195304-432b-4ab0-a114-2f73b5f8a42d,c89da94d-f83d-4c99-a219-0d13fac3421f,A+,BLOOD,4.0,MEDIUM,OPEN,2025-02-23T07:22:00
23725929-4113-474a-8790-72c4fb98d71e,a3872660-610a-4085-95fa-40370a27db88,B+,BLOOD,1.0,HIGH,OPEN,2025-04-09T15:32:00
f4f84600-53d9-4e05-85c4-18849422a6eb,5275f15d-7f79-44d2-9504-ba3df249771e,O+,PLATELETS,2.0,HIGH,OPEN,2025-01-27T09:42:00
e2d5268d-9d8a-4aec-86d6-5812fa28eb41,b66e6614-a505-4401-99f5-47e44f8039c4,O+,BLOOD,3.0,HIGH,OPEN,2025-02-08T06:54:00
fa322a7a-8ba3-4024-9f27-617a490a85db,63920b00-2fb5-47d5-83e3-a7b56573875a,B+,BLOOD,1.0,MEDIUM,OPEN,2025-03-01T18:54:00
b744e486-8080-4d72-ac5e-29594f5c9039,3e491d49-7376-43ae-9372-7fa7e055acfa,AB+,BLOOD,4.0,MEDIUM,OPEN,2025-03-04T17:07:00
e8bbe160-1cce-4f78-b910-db653dca3f4a,9f45f003-9eb1-4970-8b3c-3651f5eae1f8,A+,BLOOD,2.0,HIGH,OPEN,2025-04-08T23:14:00
d3d096e3-7bfe-4fc8-b176-aa4f1587313f,33d74e82-958d-4679-85ca-bee924acd70f,O+,PLASMA,3.0,HIGH,OPEN,2025-04-06T17:49:00
bf5b19f2-f998-4536-b53c-ed2f08a966cb,ad898b3c-df98-434d-9671-35724f3073fe,A+,BLOOD,4.0,CRITICAL,OPEN,2025-04-15T17:43:00
032edb24-938e-45d0-a55c-4c6cfd2c074a,9a3a8c09-80f4-4127-afcd-2bd67abd9fc7,B+,BLOOD,6.0,HIGH,OPEN,2025-04-06T00:01:00
e08ec010-7262-41b7-bea7-17afba072eee,58de9f96-dc2d-4a99-b1a9-b2bb0ab5f6b4,A+,BLOOD,4.0,MEDIUM,OPEN,2025-04-23T06:53:00
8f6b476d-47b8-4746-afbf-aa1a108ee631,3f0c5955-40dc-4a37-a1a5-d17f933f99b2,A+,BLOOD,6.0,CRITICAL,OPEN,2025-02-15T15:01:00
3f8168f8-a097-449f-9559-8156ae52e2c6,1af8793b-ad1d-4546-aade-d273dedefd69,O+,PLASMA,2.0,HIGH,OPEN,2025-02-16T15:44:00
0efb4d92-68b2-4452-8bad-9ee7074764d9,7e77632d-9f14-446e-bbb7-d22648d951fc,A+,BLOOD,2.0,MEDIUM,OPEN,2025-02-27T23:22:00
0f54f114-6655-43bc-ab9d-461ddb3e5b54,c07907ce-8c07-4716-8559-879359dc1afe,O+,BLOOD,1.0,HIGH,OPEN,2025-01-31T23:55:00
ac3dab8f-e5d4-48a2-b117-bae5a55f5a74,197e3a52-d096-4d1b-8081-931198f9684c,A+,PLATELETS,2.0,MEDIUM,OPEN,2025-04-07T15:42:00
73548162-66ca-4a7f-9b7e-e1ba62d6749b,d1946b43-c245-450f-a004-39b15ca45bc5,O+,BLOOD,3.0,CRITICAL,OPEN,2025-01-12T21:09:00
2a139a7e-b6eb-44ba-918b-5b0e5d00d8a2,9868d2c8-2e8e-4199-8438-81c67d6bdc08,B+,BLOOD,6.0,HIGH,OPEN,2025-04-19T01:01:00
3bfb5876-3931-4417-8f40-0896cc586fa6,94e679b5-f9d6-4e50-9675-fe580db437e2,O+,PLASMA,1.0,HIGH,OPEN,2025-04-01T12:13:00
d0fe526c-be7f-40ad-ac71-cb7b4f8705c7,78b5b895-403e-4854-a581-ea9b372e99b3,O+,BLOOD,3.0,MEDIUM,OPEN,2025-03-13T15:29:00
d2c71720-7813-4482-8d1d-bc561def93c8,e0d557dd-d8aa-4186-bc20-4788015be6ae,A-,BLOOD,2.0,HIGH,OPEN,2025-01-27T20:23:00
c627861a-eb50-4bef-aaf4-1b09cd52287e,8c3bf900-f66d-4229-983b-0c9e1fc295fc,O+,PLATELETS,2.0,HIGH,OPEN,2025-02-25T08:49:00
bdab8855-c707-4642-b993-2cdc614f0cf6,5e639d3e-eceb-4e5e-a4f8-5c835c50ba5a,A+,BLOOD,4.0,CRITICAL,OPEN,2025-04-12T18:05:00
e063b964-756e-461f-964c-329c7fac0a44,c1428c4a-7e3c-4044-8196-b12cd5a974fe,O+,BLOOD,1.0,MEDIUM,OPEN,2025-01-27T13:10:00
89bed1ff-3830-40d4-b65e-39f850cf46b7,ca57306a-1715-40cf-ab88-71ab5e45ed38,B-,BLOOD,4.0,HIGH,OPEN,2025-01-09T11:43:00
4d3aa5d3-0d90-4caa-ba3d-067cc8fd509d,b3bef7a4-1733-491b-9df4-cf9292dfbd4a,B+,BLOOD,1.0,MEDIUM,OPEN,2025-02-16T10:28:00
44c6d075-e4eb-4e11-9365-b991ea055237,2e8c4a05-1d85-41a4-8bcd-123eda8e078f,O+,BLOOD,6.0,MEDIUM,OPEN,2025-03-14T08:31:00
d9e013de-e2e1-4df6-ae09-892af454d06f,5b284de0-98c4-47f3-97e6-30850ca940e5,O+,PLATELETS,4.0,CRITICAL,OPEN,2025-03-17T10:26:00
3e040e70-6656-49af-81bf-f444b84aa192,6f1dc83e-6638-4a18-831c-d9f9773b75f6,O+,BLOOD,2.0,LOW,OPEN,2025-02-06T18:48:00
19194959-b220-4e59-a651-e444da9a3743,25f726eb-3816-420c-9894-7b97cb7771fd,B+,PLATELETS,4.0,MEDIUM,OPEN,2025-01-20T10:22:00
62c84298-10f3-451b-b527-19de42c1d0c3,98a0d716-7a9c-4e21-983f-8a8c79407809,O+,PLATELETS,3.0,HIGH,OPEN,2025-01-19T22:18:00
771e0370-b378-4bad-adc5-83d70c6f326f,5542d1ee-b35d-41eb-b0f2-cc87a3d80b78,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-26T19:37:00
5e91b961-d410-470f-b7be-7a35cbbcb991,ff75a3d6-32f2-47a3-b5f9-5ae41700ef65,O+,PLATELETS,3.0,CRITICAL,OPEN,2025-03-31T22:42:00
81e11f88-67fe-4f90-b9f8-45ec8de7cc60,e9b02dbb-07d6-4a3d-82e3-0e28d0c83d19,A+,PLASMA,2.0,MEDIUM,OPEN,2025-01-08T18:14:00
417af00b-7509-4566-aa17-6920afe383b5,e8a8773b-8607-4e41-9940-8bb39cda2e95,B+,BLOOD,3.0,CRITICAL,OPEN,2025-04-13T06:03:00
130689ec-0fb5-403d-93b8-276d909c3890,1bca9f2a-8197-4098-ae3e-ae1493e64b8e,O-,BLOOD,1.0,CRITICAL,OPEN,2025-02-04T21:19:00
c11acdac-a841-4da4-aab5-84ac26040754,dce01dba-c0ee-47e1-a6ca-22edd5c1e174,B+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-24T10:48:00
5f285205-54e0-4b75-9762-4e93239799ff,7bb35cbc-0571-450b-ba47-ca1be01a08d5,B+,PLATELETS,2.0,MEDIUM,OPEN,2025-02-19T09:20:00
6d67aa68-3241-438d-a5ce-5dc297346262,a380cfc1-35a1-49d7-925e-09aa37398f72,A-,BLOOD,1.0,MEDIUM,OPEN,2025-01-02T07:31:00
417de754-4a82-4ad9-ade3-4dace1af612a,1e0bcc42-820c-493f-8a7b-d8b36604f5fa,A+,BLOOD,6.0,HIGH,OPEN,2025-03-15T11:11:00
d5a26fce-d64d-4e82-a28d-0cf9f97b3c69,7c07ac6e-107e-467d-9d0d-323b60092578,O+,PLASMA,2.0,LOW,OPEN,2025-03-06T21:34:00
4d7cd9bd-6949-4f1a-9c37-75ca373ac248,aca2887f-f3d8-45d8-b8a5-f072cdb99605,O+,BLOOD,6.0,HIGH,OPEN,2025-02-09T06:32:00
f4774da5-9d5d-4a8e-93b1-b8f0db872f81,ae86aac0-65e0-4a98-aa91-58e1f8195eb0,O-,BLOOD,4.0,CRITICAL,OPEN,2025-04-25T00:51:00
d68565cc-3531-4400-922c-c2c9d70bb725,f65273b1-10ae-4dd9-aa34-c61d4a5d7161,O+,BLOOD,2.0,HIGH,OPEN,2025-01-13T07:25:00
20dd11b5-0eb6-4f73-982c-700ef1a28b55,4fd7807f-1f71-468c-a4ba-c4b83ae61bca,A+,BLOOD,6.0,HIGH,OPEN,2025-01-08T05:27:00
97a8d78c-a405-4a92-a207-45bbb6484977,68e48a84-ce84-48a3-930c-2843e444873e,A+,PLATELETS,1.0,HIGH,OPEN,2025-03-20T11:58:00
4c68081d-6920-46d9-bde4-edfd39bf1b0f,de017d7b-5a42-4660-8bf6-118fddc11e6a,O+,BLOOD,1.0,MEDIUM,OPEN,2025-02-23T10:36:00
5679aa75-008a-40c2-b4af-d63550ca5aff,9487e603-7a1d-40b4-bcfb-43016f4b4d4b,AB+,BLOOD,3.0,MEDIUM,OPEN,2025-04-08T20:25:00
51fa76f4-2eca-4afb-85ee-f3b5e642d9fa,d3276297-550b-4a46-aefd-5f1fcf53493e,A-,BLOOD,6.0,LOW,OPEN,2025-04-20T06:26:00
61667367-bc2d-4040-b070-ff145ed9b85c,3caff8e2-7d81-4503-ae66-fdad08d9f9a6,A+,BLOOD,2.0,CRITICAL,OPEN,2025-01-20T15:25:00
c5683156-bda3-4773-a4d0-de0ab726a5cf,45888c7a-e399-446e-a500-1445fed10f10,B+,PLASMA,1.0,HIGH,OPEN,2025-02-25T10:10:00
4aeb2e0d-1192-443e-b3f3-f50f0c10e828,a7ce4903-2921-4381-bb32-8d7f287bfd05,A+,PLATELETS,4.0,MEDIUM,OPEN,2025-03-20T12:53:00
72a65a88-4b89-423d-8916-e8f48ab48487,684dd4c6-9241-46c3-b2b8-ffd4d427b68a,A+,BLOOD,6.0,LOW,OPEN,2025-03-03T18:05:00
4a26dca2-1591-4a99-87b4-ecb3de05b3aa,fb176433-ea64-41a4-840f-8e1c59b8540a,A+,PLATELETS,3.0,CRITICAL,OPEN,2025-01-19T01:15:00
47c3afe1-70c2-45cc-ae91-967caf0767f1,bc607ba0-d86b-44df-98f1-79d654ba5f87,O+,BLOOD,3.0,MEDIUM,OPEN,2025-04-11T12:25:00
95ed7d00-4cb2-49e8-b02b-712d7b770dde,752dad22-44c7-4b10-b46f-991681e93055,AB+,BLOOD,4.0,HIGH,OPEN,2025-01-14T10:25:00
0483728e-ce08-4e11-a7cc-f6f410ab94f6,acc7edc0-e9c7-48fb-bc7f-06a0e31ba904,O+,BLOOD,2.0,MEDIUM,OPEN,2025-02-27T22:14:00
320b76b1-9cd6-485f-8c2d-502ae4360d73,9547e1a4-a581-4300-92e5-ac79fc913988,B+,BLOOD,2.0,HIGH,OPEN,2025-01-29T16:04:00
57f7b34c-aeb1-43d4-8e58-2b0fbe5b7fb5,ed910c6f-e186-4219-8e3f-bd3302c7a80c,O+,PLATELETS,4.0,CRITICAL,OPEN,2025-04-19T01:07:00
9364d58d-def4-4a6b-b17b-0d1dd7bbeaaf,935b9b32-9925-4934-8b17-866dea859d03,O+,PLATELETS,4.0,HIGH,OPEN,2025-03-29T00:12:00
30ea10fa-9a39-4328-8407-08007a5fe623,8440a552-e2dc-4173-9a7c-f788f8b3e982,O+,BLOOD,2.0,MEDIUM,OPEN,2025-03-01T22:46:00
20736b65-eae2-44d6-8ec0-01b0198b1a98,bd494eba-2d51-4ed5-bdca-ba1a8aa04ecb,B+,PLATELETS,6.0,MEDIUM,OPEN,2025-01-26T04:15:00
41566cb7-6bee-4f6c-9040-47abbab1e1fd,9aeb64f6-12e1-4105-a4de-d0154d74ba72,A+,PLATELETS,1.0,CRITICAL,OPEN,2025-01-25T23:16:00
36aff8b4-711f-4a26-b2d0-64389cb90093,98e1a993-6910-473e-abc7-2bff74809982,A+,PLASMA,2.0,HIGH,OPEN,2025-01-30T14:38:00
a61a2d31-d2b9-4310-9281-9d177a8c0316,511af303-d069-4b8e-b3fa-1d80c2b48811,A+,PLATELETS,2.0,HIGH,OPEN,2025-04-22T20:04:00
